action,event_pk,rn,is_replicate,date,work_area,organization,survey,sampling_bout,site_id,project_specific_id,hakai_id,source,lat,long,gather_lat,gather_long,collection_method,line_out_depth,pressure_transducer_depth,filtered,filter_type,volume,installed,collected,preserved,analyzed,lab_technician,nh4_,no2_no3_um,no2_no3_ugl,no2_no3_units,tp,tdp,tn,tdn,srp,po4,sio2,po4pfilt,no3nfilt,po4punfl,no3nunfl,nh4nunfl,nh4__flag,no2_no3_flag,tp_flag,tdp_flag,tn_flag,tdn_flag,srp_flag,po4_flag,sio2_flag,po4pfilt_flag,no3nfilt_flag,po4punfl_flag,no3nunfl_flag,nh4nunfl_flag,analyzing_lab,row_flag,metadata_qc_flag,quality_level,comments,quality_log,year,month,day
NA,364787,1,NA,2018-01-09,QUADRA,HAKAI,QOMA4,4,QU39,NA,QNUT3737,M,50.0307000000001,-125.0992,50.0297672,-125.09931074,NA,100,NA,NA,0.45nm,13,NA,2018-01-09T20:14:22Z,2018-01-09T20:35:56Z,2018-05-09T07:00:00Z,brianna.knowles,NA,30.296,NA,uM,NA,NA,NA,NA,NA,2.564,54.262,NA,NA,NA,NA,NA,NA,AV,AV,AV,AV,AV,AV,AV,AV,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianmr,NA,1: extra drop as we ran out of water. pp not collected. no pipette.,2018,1,9
NA,364072,1,NA,2018-01-09,QUADRA,HAKAI,QOMA4,2,QU39,NA,QNUT3726,M,50.0307000000001,-125.0992,50.03093227,-125.09862208,NA,150,146.6969708,NA,0.45nm,13,NA,2018-01-09T18:44:21Z,2018-01-09T20:36:32Z,2018-05-16T07:00:00Z,brianna.knowles,NA,29.3670756650465,NA,uM,NA,NA,NA,NA,NA,2.59214961528559,49.9718959475817,NA,NA,NA,NA,NA,NA,AV,AV,AV,AV,AV,AV,AV,AV,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianmr,NA,1: metadata QC'd by CM (drop; survey; site; date),2018,1,9
NA,364072,1,NA,2018-01-09,QUADRA,HAKAI,QOMA4,2,QU39,NA,QNUT3727,M,50.0307000000001,-125.0992,50.03093227,-125.09862208,NA,200,196.0268786,NA,0.45nm,13,NA,2018-01-09T18:44:21Z,2018-01-09T20:36:32Z,2018-05-09T07:00:00Z,brianna.knowles,NA,29.995,NA,uM,NA,NA,NA,NA,NA,2.599,53.408,NA,NA,NA,NA,NA,NA,AV,AV,AV,AV,AV,AV,AV,AV,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianmr,NA,1: metadata QC'd by CM (drop; survey; site; date),2018,1,9
NA,364072,1,NA,2018-01-09,QUADRA,HAKAI,QOMA4,2,QU39,NA,QNUT3728,M,50.0307000000001,-125.0992,50.03093227,-125.09862208,NA,260,254.8579142,NA,0.45nm,13,NA,2018-01-09T18:44:21Z,2018-01-09T20:36:32Z,2018-05-09T07:00:00Z,brianna.knowles,NA,30.283,NA,uM,NA,NA,NA,NA,NA,2.646,57.244,NA,NA,NA,NA,NA,NA,AV,AV,AV,AV,AV,AV,AV,AV,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianmr,NA,1: metadata QC'd by CM (drop; survey; site; date),2018,1,9
NA,364805,1,NA,2018-01-10,CALVERT,HAKAI,QCS_V1,1,QCS01,NA,NUT9617,M,51.705,-128.2384,NA,NA,NA,0,NA,NA,0.45nm,13,NA,2018-01-10T17:40:04Z,2018-01-11T00:15:32Z,2018-05-25T07:00:00Z,lucy.quayle,NA,17.119399074155,NA,uM,NA,NA,NA,NA,NA,1.34013447930894,28.659840856068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianm,NA,1: Metadata QC'd by EM,2018,1,10
NA,364805,1,NA,2018-01-10,CALVERT,HAKAI,QCS_V1,1,QCS01,NA,NUT9618,M,51.705,-128.2384,NA,NA,NA,5,NA,NA,0.45nm,13,NA,2018-01-10T17:40:04Z,2018-01-11T00:15:32Z,2018-05-25T07:00:00Z,lucy.quayle,NA,17.0435041279007,NA,uM,NA,NA,NA,NA,NA,1.40240483384882,28.5645886635474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianm,NA,1: Metadata QC'd by EM,2018,1,10
NA,364805,1,NA,2018-01-10,CALVERT,HAKAI,QCS_V1,1,QCS01,NA,NUT9619,M,51.705,-128.2384,NA,NA,NA,10,NA,NA,0.45nm,13,NA,2018-01-10T17:40:04Z,2018-01-11T00:15:32Z,2018-05-25T07:00:00Z,lucy.quayle,NA,16.9419582884511,NA,uM,NA,NA,NA,NA,NA,1.27049321752427,28.3154520695344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianm,NA,1: Metadata QC'd by EM,2018,1,10
NA,364805,1,NA,2018-01-10,CALVERT,HAKAI,QCS_V1,1,QCS01,NA,NUT9620,M,51.705,-128.2384,NA,NA,NA,30,NA,NA,0.45nm,13,NA,2018-01-10T17:40:04Z,2018-01-11T00:15:32Z,2018-05-25T07:00:00Z,lucy.quayle,NA,16.5877209277574,NA,uM,NA,NA,NA,NA,NA,1.38976270426471,27.4183510753834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianm,NA,1: Metadata QC'd by EM,2018,1,10
NA,364805,1,NA,2018-01-10,CALVERT,HAKAI,QCS_V1,1,QCS01,NA,NUT9621,M,51.705,-128.2384,NA,NA,NA,50,NA,NA,0.45nm,13,NA,2018-01-10T17:40:04Z,2018-01-11T00:15:32Z,2018-05-25T07:00:00Z,lucy.quayle,NA,16.3139287414416,NA,uM,NA,NA,NA,NA,NA,1.32836140580685,26.8356611321193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianm,NA,1: Metadata QC'd by EM,2018,1,10
NA,364805,1,NA,2018-01-10,CALVERT,HAKAI,QCS_V1,1,QCS01,NA,NUT9622,M,51.705,-128.2384,NA,NA,NA,100,NA,NA,0.45nm,13,NA,2018-01-10T17:40:04Z,2018-01-11T00:15:32Z,2018-05-25T07:00:00Z,lucy.quayle,NA,15.6776805439481,NA,uM,NA,NA,NA,NA,NA,1.76432689156785,25.7153212196433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianm,NA,1: Metadata QC'd by EM,2018,1,10
NA,364805,1,NA,2018-01-10,CALVERT,HAKAI,QCS_V1,1,QCS01,NA,NUT9623,M,51.705,-128.2384,NA,NA,NA,115,NA,NA,0.45nm,13,NA,2018-01-10T17:40:04Z,2018-01-11T00:15:32Z,2018-05-25T07:00:00Z,lucy.quayle,NA,16.5666316842257,NA,uM,NA,NA,NA,NA,NA,1.36752715372432,27.1345215010884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianm,NA,1: Metadata QC'd by EM,2018,1,10
NA,364867,1,NA,2018-01-11,CALVERT,HAKAI,FZH,5,KC10,NA,NUT9631,M,51.6505000000001,-127.9516,NA,NA,NA,0,NA,NA,0.45nm,13,NA,2018-01-11T18:51:43Z,2018-01-11T21:28:51Z,2018-05-29T07:00:00Z,lucy.quayle,NA,20.104289374368,NA,uM,NA,NA,NA,NA,NA,1.40130273510071,34.2187317269794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianm,NA,1: Metadata QC'd by EM,2018,1,11
NA,364867,1,NA,2018-01-11,CALVERT,HAKAI,FZH,5,KC10,NA,NUT9632,M,51.6505000000001,-127.9516,NA,NA,NA,5,6.5333066,NA,0.45nm,13,NA,2018-01-11T18:51:43Z,2018-01-11T21:28:51Z,2018-05-29T07:00:00Z,lucy.quayle,NA,19.9858376869888,NA,uM,NA,NA,NA,NA,NA,1.4472441089258,33.8440848738674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianm,NA,1: Metadata QC'd by EM,2018,1,11
NA,364867,1,NA,2018-01-11,CALVERT,HAKAI,FZH,5,KC10,NA,NUT9633,M,51.6505000000001,-127.9516,NA,NA,NA,10,11.0593344,NA,0.45nm,13,NA,2018-01-11T18:51:43Z,2018-01-11T21:28:51Z,2018-05-29T07:00:00Z,lucy.quayle,NA,20.1663361269654,NA,uM,NA,NA,NA,NA,NA,1.41811977573732,33.8584977541297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianm,NA,1: Metadata QC'd by EM,2018,1,11
NA,364867,1,NA,2018-01-11,CALVERT,HAKAI,FZH,5,KC10,NA,NUT9634,M,51.6505000000001,-127.9516,NA,NA,NA,50,49.6129052,NA,0.45nm,13,NA,2018-01-11T18:51:43Z,2018-01-11T21:28:51Z,2018-05-29T07:00:00Z,lucy.quayle,NA,19.3301156848351,NA,uM,NA,NA,NA,NA,NA,1.48006505481344,32.6516090870903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianm,NA,1: Metadata QC'd by EM,2018,1,11
NA,364867,1,NA,2018-01-11,CALVERT,HAKAI,FZH,5,KC10,NA,NUT9635,M,51.6505000000001,-127.9516,NA,NA,NA,100,97.5945632,NA,0.45nm,13,NA,2018-01-11T18:51:43Z,2018-01-11T21:28:51Z,2018-05-29T07:00:00Z,lucy.quayle,NA,19.3002434874011,NA,uM,NA,NA,NA,NA,NA,1.58502960352986,31.7912409040501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianm,NA,1: Metadata QC'd by EM,2018,1,11
NA,364867,1,NA,2018-01-11,CALVERT,HAKAI,FZH,5,KC10,NA,NUT9636,M,51.6505000000001,-127.9516,NA,NA,NA,200,192.9298301,NA,0.45nm,13,NA,2018-01-11T18:51:43Z,2018-01-11T21:28:51Z,2018-05-29T07:00:00Z,lucy.quayle,NA,27.3467241264712,NA,uM,NA,NA,NA,NA,NA,2.07505732470923,48.5560026365292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianm,NA,1: Metadata QC'd by EM,2018,1,11
NA,364867,1,NA,2018-01-11,CALVERT,HAKAI,FZH,5,KC10,NA,NUT9637,M,51.6505000000001,-127.9516,NA,NA,NA,300,288.0499269,NA,0.45nm,13,NA,2018-01-11T18:51:43Z,2018-01-11T21:28:51Z,2018-05-29T07:00:00Z,lucy.quayle,NA,29.2803003940386,NA,uM,NA,NA,NA,NA,NA,2.21497352516378,54.7243186590293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianm,NA,1: Metadata QC'd by EM,2018,1,11
NA,364882,1,NA,2018-01-12,CALVERT,HAKAI,RVRS,3,DFO2,NA,NUT9646,M,51.5208000000001,-127.5583,NA,NA,NA,0,NA,NA,0.45nm,13,NA,2018-01-12T19:50:30Z,2018-01-13T00:51:39Z,2018-05-28T07:00:00Z,lucy.quayle,NA,19.5611722302187,NA,uM,NA,NA,NA,NA,NA,1.452,33.3515910722086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianm,NA,1: Metadata QC'd by EM,2018,1,12
NA,364882,1,NA,2018-01-12,CALVERT,HAKAI,RVRS,3,DFO2,NA,NUT9647,M,51.5208000000001,-127.5583,NA,NA,NA,5,6.4705799,NA,0.45nm,13,NA,2018-01-12T19:50:30Z,2018-01-13T00:51:39Z,2018-05-28T07:00:00Z,lucy.quayle,NA,19.5203986552853,NA,uM,NA,NA,NA,NA,NA,1.517,32.9963047588137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianm,NA,1: Metadata QC'd by EM,2018,1,12
NA,364882,1,NA,2018-01-12,CALVERT,HAKAI,RVRS,3,DFO2,NA,NUT9648,M,51.5208000000001,-127.5583,NA,NA,NA,10,10.567312,NA,0.45nm,13,NA,2018-01-12T19:50:30Z,2018-01-13T00:51:39Z,2018-05-28T07:00:00Z,lucy.quayle,NA,19.5027109971433,NA,uM,NA,NA,NA,NA,NA,1.279,33.281608350857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianm,NA,1: Metadata QC'd by EM,2018,1,12
NA,364882,1,NA,2018-01-12,CALVERT,HAKAI,RVRS,3,DFO2,NA,NUT9649,M,51.5208000000001,-127.5583,NA,NA,NA,30,27.9486703,NA,0.45nm,13,NA,2018-01-12T19:50:30Z,2018-01-13T00:51:39Z,2018-05-28T07:00:00Z,lucy.quayle,NA,18.7989237956102,NA,uM,NA,NA,NA,NA,NA,1.388,31.0866945848412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianm,NA,1: Metadata QC'd by EM,2018,1,12
NA,364882,1,NA,2018-01-12,CALVERT,HAKAI,RVRS,3,DFO2,NA,NUT9650,M,51.5208000000001,-127.5583,NA,NA,NA,50,44.6509928,NA,0.45nm,13,NA,2018-01-12T19:50:30Z,2018-01-13T00:51:39Z,2018-05-28T07:00:00Z,lucy.quayle,NA,17.4338843937823,NA,uM,NA,NA,NA,NA,NA,1.424,28.1991936205591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianm,NA,1: Metadata QC'd by EM,2018,1,12
NA,364882,1,NA,2018-01-12,CALVERT,HAKAI,RVRS,3,DFO2,NA,NUT9651,M,51.5208000000001,-127.5583,NA,NA,NA,100,88.9530312,NA,0.45nm,13,NA,2018-01-12T19:50:30Z,2018-01-13T00:51:39Z,2018-05-28T07:00:00Z,lucy.quayle,NA,18.7319604971865,NA,uM,NA,NA,NA,NA,NA,1.517,30.317469440504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianm,NA,1: Metadata QC'd by EM,2018,1,12
NA,364882,1,NA,2018-01-12,CALVERT,HAKAI,RVRS,3,DFO2,NA,NUT9652,M,51.5208000000001,-127.5583,NA,NA,NA,200,182.8112015,NA,0.45nm,13,NA,2018-01-12T19:50:30Z,2018-01-13T00:51:39Z,2018-05-28T07:00:00Z,lucy.quayle,NA,28.5710260800539,NA,uM,NA,NA,NA,NA,NA,2.294,53.7745206761078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianm,NA,1: Metadata QC'd by EM,2018,1,12
NA,364882,1,NA,2018-01-12,CALVERT,HAKAI,RVRS,3,DFO2,NA,NUT9653,M,51.5208000000001,-127.5583,NA,NA,NA,300,277.4899581,NA,0.45nm,13,NA,2018-01-12T19:50:30Z,2018-01-13T00:51:39Z,2018-05-28T07:00:00Z,lucy.quayle,NA,29.0634835833853,NA,uM,NA,NA,NA,NA,NA,2.349,54.6361986221845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianm,NA,1: Metadata QC'd by EM,2018,1,12
NA,365745,1,NA,2018-01-22,QUADRA,HAKAI,QOMA1,3,QU39,NA,QNUT3739,M,50.0307000000001,-125.0992,50.03019548,-125.1003375,NA,0,NA,NA,0.45nm,13,NA,2018-01-22T18:29:51Z,2018-01-22T21:01:47Z,2018-05-25T07:00:00Z,rachel.walker,NA,27.1778963949282,NA,uM,NA,NA,NA,NA,NA,2.39746196285495,54.279018724674,NA,NA,NA,NA,NA,NA,AV,AV,AV,AV,AV,AV,AV,AV,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianmr,NA,1: metadata QC'd by CM (drop; survey; site; date),2018,1,22
NA,365745,1,NA,2018-01-22,QUADRA,HAKAI,QOMA1,3,QU39,NA,QNUT3740,M,50.0307000000001,-125.0992,50.03019548,-125.1003375,NA,5,4.3721121,NA,0.45nm,13,NA,2018-01-22T18:29:51Z,2018-01-22T21:01:47Z,2018-05-25T07:00:00Z,rachel.walker,NA,27.4084909022507,NA,uM,NA,NA,NA,NA,NA,2.42929391719247,53.8403090736743,NA,NA,NA,NA,NA,NA,AV,AV,AV,AV,AV,AV,AV,AV,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianmr,NA,1: metadata QC'd by CM (drop; survey; site; date),2018,1,22
NA,365745,1,NA,2018-01-22,QUADRA,HAKAI,QOMA1,3,QU39,NA,QNUT3741,M,50.0307000000001,-125.0992,50.03019548,-125.1003375,NA,10,9.2439443,NA,0.45nm,13,NA,2018-01-22T18:29:51Z,2018-01-22T21:01:47Z,2018-05-16T07:00:00Z,rachel.walker,NA,27.955717216235,NA,uM,NA,NA,NA,NA,NA,2.41468133260266,54.1843096802224,NA,NA,NA,NA,NA,NA,AV,AV,AV,AV,AV,AV,AV,AV,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianmr,NA,1: metadata QC'd by CM (drop; survey; site; date),2018,1,22
NA,365745,1,NA,2018-01-22,QUADRA,HAKAI,QOMA1,3,QU39,NA,QNUT3742,M,50.0307000000001,-125.0992,50.03019548,-125.1003375,NA,20,18.9089779,NA,0.45nm,13,NA,2018-01-22T18:29:51Z,2018-01-22T21:01:47Z,2018-05-16T07:00:00Z,rachel.walker,NA,28.1455292891626,NA,uM,NA,NA,NA,NA,NA,2.45416210134818,54.4265811347337,NA,NA,NA,NA,NA,NA,AV,AV,AV,AV,AV,AV,AV,AV,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianmr,NA,1: metadata QC'd by CM (drop; survey; site; date),2018,1,22
NA,365745,1,NA,2018-01-22,QUADRA,HAKAI,QOMA1,3,QU39,NA,QNUT3743,M,50.0307000000001,-125.0992,50.03019548,-125.1003375,NA,30,28.4861213,NA,0.45nm,13,NA,2018-01-22T18:29:51Z,2018-01-22T21:01:47Z,2018-05-16T07:00:00Z,rachel.walker,NA,28.1271431989391,NA,uM,NA,NA,NA,NA,NA,2.46025231487847,54.3240037207124,NA,NA,NA,NA,NA,NA,AV,AV,AV,AV,AV,AV,AV,AV,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianmr,NA,1: metadata QC'd by CM (drop; survey; site; date),2018,1,22
NA,365745,1,NA,2018-01-22,QUADRA,HAKAI,QOMA1,3,QU39,NA,QNUT3744,M,50.0307000000001,-125.0992,50.03019548,-125.1003375,NA,40,38.2266638,NA,0.45nm,13,NA,2018-01-22T18:29:51Z,2018-01-22T21:01:47Z,2018-05-16T07:00:00Z,rachel.walker,NA,28.3623727517786,NA,uM,NA,NA,NA,NA,NA,2.48126514432666,53.4415422101074,NA,NA,NA,NA,NA,NA,AV,AV,AV,AV,AV,AV,AV,AV,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianmr,NA,1: metadata QC'd by CM (drop; survey; site; date),2018,1,22
NA,365745,1,NA,2018-01-22,QUADRA,HAKAI,QOMA1,3,QU39,NA,QNUT3745,M,50.0307000000001,-125.0992,50.03019548,-125.1003375,NA,50,48.2957705,NA,0.45nm,13,NA,2018-01-22T18:29:51Z,2018-01-22T21:01:47Z,2018-05-16T07:00:00Z,rachel.walker,NA,28.2253870242786,NA,uM,NA,NA,NA,NA,NA,2.45881986410128,54.2457820448793,NA,NA,NA,NA,NA,NA,AV,AV,AV,AV,AV,AV,AV,AV,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianmr,NA,1: metadata QC'd by CM (drop; survey; site; date),2018,1,22
NA,365745,1,NA,2018-01-22,QUADRA,HAKAI,QOMA1,3,QU39,NA,QNUT3746,M,50.0307000000001,-125.0992,50.03019548,-125.1003375,NA,75,73.6020309,NA,0.45nm,13,NA,2018-01-22T18:29:51Z,2018-01-22T21:01:47Z,2018-05-16T07:00:00Z,rachel.walker,NA,28.49272429212,NA,uM,NA,NA,NA,NA,NA,2.47042906364201,51.2536150261635,NA,NA,NA,NA,NA,NA,AV,AV,AV,AV,AV,AV,AV,AV,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianmr,NA,1: metadata QC'd by CM (drop; survey; site; date),2018,1,22
NA,365745,1,NA,2018-01-22,QUADRA,HAKAI,QOMA1,3,QU39,NA,QNUT3747,M,50.0307000000001,-125.0992,50.03019548,-125.1003375,NA,100,99.4665819,NA,0.45nm,13,NA,2018-01-22T18:29:51Z,2018-01-22T21:01:47Z,2018-05-16T07:00:00Z,rachel.walker,NA,28.3596998532032,NA,uM,NA,NA,NA,NA,NA,2.47914448551954,53.8852376767743,NA,NA,NA,NA,NA,NA,AV,AV,AV,AV,AV,AV,AV,AV,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianmr,NA,1: metadata QC'd by CM (drop; survey; site; date),2018,1,22
NA,365744,1,NA,2018-01-22,QUADRA,HAKAI,QOMA1,2,QU39,NA,QNUT3790,M,50.0307000000001,-125.0992,50.03103304,-125.10092386,NA,150,146.6630815,NA,0.45nm,13,NA,2018-01-22T17:54:43Z,2018-01-22T20:26:40Z,2018-05-16T07:00:00Z,rachel.walker,NA,29.4911542591415,NA,uM,NA,NA,NA,NA,NA,2.64059550040615,56.4825778327122,NA,NA,NA,NA,NA,NA,AV,AV,AV,AV,AV,AV,AV,AV,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianmr,NA,1: metadata QC'd by CM (drop; survey; site; date),2018,1,22
NA,365744,1,NA,2018-01-22,QUADRA,HAKAI,QOMA1,2,QU39,NA,QNUT3791,M,50.0307000000001,-125.0992,50.03103304,-125.10092386,NA,200,196.0295516,NA,0.45nm,13,NA,2018-01-22T17:54:43Z,2018-01-22T20:26:40Z,2018-05-16T07:00:00Z,rachel.walker,NA,29.4319426424005,NA,uM,NA,NA,NA,NA,NA,2.63756359692151,55.1079395502993,NA,NA,NA,NA,NA,NA,AV,AV,AV,AV,AV,AV,AV,AV,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianmr,NA,1: metadata QC'd by CM (drop; survey; site; date),2018,1,22
NA,365744,1,NA,2018-01-22,QUADRA,HAKAI,QOMA1,2,QU39,NA,QNUT3738,M,50.0307000000001,-125.0992,50.03103304,-125.10092386,NA,260,256.9826812,NA,0.45nm,13,NA,2018-01-22T17:54:43Z,2018-01-22T20:26:40Z,2018-05-16T07:00:00Z,rachel.walker,NA,29.2785725355078,NA,uM,NA,NA,NA,NA,NA,2.63648687795319,57.6418243613192,NA,NA,NA,NA,NA,NA,AV,AV,AV,AV,AV,AV,AV,AV,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianmr,NA,1: metadata QC'd by CM (drop; survey; site; date),2018,1,22
NA,367267,1,NA,2018-01-31,QUADRA,HAKAI,QOMA5,3,QU39,NA,QNUT3770,M,50.0307000000001,-125.0992,50.03010921,-125.09768908,NA,0,NA,NA,0.45nm,13,NA,2018-01-31T18:00:19Z,2018-01-31T18:21:57Z,2018-05-16T07:00:00Z,brianna.knowles;isabelle.desmarais,NA,27.3869834236053,NA,uM,NA,NA,NA,NA,NA,2.34314757650986,51.3010504682687,NA,NA,NA,NA,NA,NA,AV,AV,AV,AV,AV,AV,AV,AV,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianmr,NA,1: metadata QC'd by CM (drop; survey; site; date),2018,1,31
NA,367267,1,NA,2018-01-31,QUADRA,HAKAI,QOMA5,3,QU39,NA,QNUT3771,M,50.0307000000001,-125.0992,50.03010921,-125.09768908,NA,5,4.2411496,NA,0.45nm,13,NA,2018-01-31T18:00:19Z,2018-01-31T18:21:57Z,2018-05-16T07:00:00Z,brianna.knowles;isabelle.desmarais,NA,27.4304291574359,NA,uM,NA,NA,NA,NA,NA,2.35663015540528,52.5755692944356,NA,NA,NA,NA,NA,NA,AV,AV,AV,AV,AV,AV,AV,AV,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianmr,NA,1: metadata QC'd by CM (drop; survey; site; date),2018,1,31
NA,367267,1,NA,2018-01-31,QUADRA,HAKAI,QOMA5,3,QU39,NA,QNUT3772,M,50.0307000000001,-125.0992,50.03010921,-125.09768908,NA,10,NA,NA,0.45nm,13,NA,2018-01-31T18:00:19Z,2018-01-31T18:21:57Z,2018-05-16T07:00:00Z,brianna.knowles;isabelle.desmarais,NA,27.4448128609224,NA,uM,NA,NA,NA,NA,NA,2.35080793194947,49.9161609181383,NA,NA,NA,NA,NA,NA,AV,AV,AV,AV,AV,AV,AV,AV,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianmr,NA,1: metadata QC'd by CM (drop; survey; site; date),2018,1,31
NA,367267,1,NA,2018-01-31,QUADRA,HAKAI,QOMA5,3,QU39,NA,QNUT3773,M,50.0307000000001,-125.0992,50.03010921,-125.09768908,NA,20,NA,NA,0.45nm,13,NA,2018-01-31T18:00:19Z,2018-01-31T18:21:57Z,2018-05-16T07:00:00Z,brianna.knowles;isabelle.desmarais,NA,27.5894709589325,NA,uM,NA,NA,NA,NA,NA,2.36624775143854,51.3503232793606,NA,NA,NA,NA,NA,NA,AV,AV,AV,AV,AV,AV,AV,AV,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianmr,NA,1: metadata QC'd by CM (drop; survey; site; date),2018,1,31
NA,367267,1,NA,2018-01-31,QUADRA,HAKAI,QOMA5,3,QU39,NA,QNUT3774,M,50.0307000000001,-125.0992,50.03010921,-125.09768908,NA,30,28.2411435,NA,0.45nm,13,NA,2018-01-31T18:00:19Z,2018-01-31T18:21:57Z,2018-05-16T07:00:00Z,brianna.knowles;isabelle.desmarais,NA,22.0407291773231,NA,uM,NA,NA,NA,NA,NA,NA,36.9748537471546,NA,NA,NA,NA,NA,NA,SVC,NA,NA,NA,NA,NA,MV,SVC,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianmr,NA,1: metadata QC'd by CM (drop; survey; site; date),2018,1,31
NA,367267,1,NA,2018-01-31,QUADRA,HAKAI,QOMA5,3,QU39,NA,QNUT3775,M,50.0307000000001,-125.0992,50.03010921,-125.09768908,NA,40,NA,NA,0.45nm,13,NA,2018-01-31T18:00:19Z,2018-01-31T18:21:57Z,2018-05-16T07:00:00Z,brianna.knowles;isabelle.desmarais,NA,28.2140547692769,NA,uM,NA,NA,NA,NA,NA,2.46077068396028,52.7289361139388,NA,NA,NA,NA,NA,NA,AV,AV,AV,AV,AV,AV,AV,AV,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianmr,NA,1: metadata QC'd by CM (drop; survey; site; date),2018,1,31
