measurementTime,year,month,waterYear,sw_xCO2_QL,sw_xCO2_QC,sw_xCO2_UQL,sw_xCO2,atm_xCO2_QL,atm_xCO2_QC,atm_xCO2_UQL,atm_xCO2
5/14/2018 12:00,2018,May,2017-2018,1,,2,227.44,1,,2,424.74
5/14/2018 13:00,2018,May,2017-2018,1,,2,223.41,1,,2,423.7
5/14/2018 14:00,2018,May,2017-2018,1,,2,224.96,1,,2,423.17
5/14/2018 15:00,2018,May,2017-2018,1,,2,226.06,1,,2,422.08
5/14/2018 16:00,2018,May,2017-2018,1,,2,222.72,1,,2,421.81
5/14/2018 17:00,2018,May,2017-2018,1,,2,222.95,1,,2,421.94
5/14/2018 18:00,2018,May,2017-2018,1,,2,221.71,1,,2,421.65
5/14/2018 19:00,2018,May,2017-2018,1,,2,221.52,1,,2,422.63
5/14/2018 20:00,2018,May,2017-2018,1,,2,220.25,1,,2,423.08
5/14/2018 21:00,2018,May,2017-2018,1,,2,220.75,1,,2,424.26
5/14/2018 22:00,2018,May,2017-2018,1,,2,218.52,1,,2,426.81
5/14/2018 23:00,2018,May,2017-2018,1,,2,216.78,1,,2,427.26
5/15/2018 0:00,2018,May,2017-2018,1,,2,219.17,1,,2,428.08
5/15/2018 1:00,2018,May,2017-2018,1,,2,223.29,1,,2,432.75
5/15/2018 2:00,2018,May,2017-2018,1,,2,227.82,1,,2,435.65
5/15/2018 3:00,2018,May,2017-2018,1,,2,228.33,1,,2,441.38
5/15/2018 4:00,2018,May,2017-2018,1,,2,228.98,1,,2,437.9
5/15/2018 5:00,2018,May,2017-2018,1,,2,225.11,1,,2,438.29
5/15/2018 6:00,2018,May,2017-2018,1,,2,225.51,1,,2,428.96
5/15/2018 7:00,2018,May,2017-2018,1,,2,223.68,1,,2,429.08
5/15/2018 8:00,2018,May,2017-2018,1,,2,223.82,1,,2,430.17
5/15/2018 9:00,2018,May,2017-2018,1,,2,222.27,1,,2,429.37
5/15/2018 10:00,2018,May,2017-2018,1,,2,223.22,1,,2,426.35
5/15/2018 11:00,2018,May,2017-2018,1,,2,220.43,1,,2,423.07
5/15/2018 12:00,2018,May,2017-2018,1,,2,224.9,1,,2,422.68
5/15/2018 13:00,2018,May,2017-2018,1,,2,221.13,1,,2,423.06
5/15/2018 14:00,2018,May,2017-2018,1,,2,222.88,1,,2,423.46
5/15/2018 15:00,2018,May,2017-2018,1,,2,216.59,1,,2,422.52
5/15/2018 16:00,2018,May,2017-2018,1,,2,207.75,1,,2,422.5
5/15/2018 17:00,2018,May,2017-2018,1,,2,213.6,1,,2,422.68
5/15/2018 18:00,2018,May,2017-2018,1,,2,210.33,1,,2,422.2
5/15/2018 19:00,2018,May,2017-2018,1,,2,209.97,1,,2,422.8
5/15/2018 20:00,2018,May,2017-2018,1,,2,206.3,1,,2,422.8
5/15/2018 21:00,2018,May,2017-2018,1,,2,210.38,1,,2,424.56
5/15/2018 22:00,2018,May,2017-2018,1,,2,214.09,1,,2,429.75
5/15/2018 23:00,2018,May,2017-2018,1,,2,214.69,1,,2,424.2
5/16/2018 0:00,2018,May,2017-2018,1,,2,217.33,1,,2,427.54
5/16/2018 1:00,2018,May,2017-2018,1,,2,211.01,1,,2,431.95
5/16/2018 2:00,2018,May,2017-2018,1,,2,210.1,1,,2,431.64
5/16/2018 3:00,2018,May,2017-2018,1,,2,209.07,1,,2,434.97
5/16/2018 4:00,2018,May,2017-2018,1,,2,212.66,1,,2,435.56
5/16/2018 5:00,2018,May,2017-2018,1,,2,216.11,1,,2,432.49
5/16/2018 6:00,2018,May,2017-2018,1,,2,214.66,1,,2,431.1
5/16/2018 7:00,2018,May,2017-2018,1,,2,212.62,1,,2,425.01
5/16/2018 8:00,2018,May,2017-2018,1,,2,210.45,1,,2,424.17
5/16/2018 9:00,2018,May,2017-2018,1,,2,212.86,1,,2,423.91
5/16/2018 10:00,2018,May,2017-2018,1,,2,212.82,1,,2,423.67
5/16/2018 11:00,2018,May,2017-2018,1,,2,213.32,1,,2,423.59
5/16/2018 12:00,2018,May,2017-2018,1,,2,213.86,1,,2,423.38
5/16/2018 13:00,2018,May,2017-2018,1,,2,215.96,1,,2,422.51
5/16/2018 14:00,2018,May,2017-2018,1,,2,217.57,1,,2,422.39
5/16/2018 15:00,2018,May,2017-2018,1,,2,216.13,1,,2,422.55
5/16/2018 16:00,2018,May,2017-2018,1,,2,213.69,1,,2,422
5/16/2018 17:00,2018,May,2017-2018,1,,2,214.72,1,,2,422.11
5/16/2018 18:00,2018,May,2017-2018,1,,2,203.03,1,,2,422.11
5/16/2018 19:00,2018,May,2017-2018,1,,2,197.47,1,,2,423.28
5/16/2018 20:00,2018,May,2017-2018,1,,2,204.29,1,,2,423.31
5/16/2018 21:00,2018,May,2017-2018,1,,2,210.46,1,,2,424.59
5/16/2018 22:00,2018,May,2017-2018,1,,2,209.57,1,,2,424.14
5/16/2018 23:00,2018,May,2017-2018,1,,2,218.73,1,,2,423.57
5/17/2018 0:00,2018,May,2017-2018,1,,2,221.53,1,,2,423.87
5/17/2018 1:00,2018,May,2017-2018,1,,2,219.56,1,,2,433.36
5/17/2018 2:00,2018,May,2017-2018,1,,2,207.85,1,,2,435.71
5/17/2018 3:00,2018,May,2017-2018,1,,2,205.97,1,,2,435.9
5/17/2018 4:00,2018,May,2017-2018,1,,2,209.28,1,,2,433.39
5/17/2018 5:00,2018,May,2017-2018,1,,2,211.02,1,,2,428.67
5/17/2018 6:00,2018,May,2017-2018,1,,2,209.72,1,,2,427.02
5/17/2018 7:00,2018,May,2017-2018,1,,2,212.22,1,,2,425.91
5/17/2018 8:00,2018,May,2017-2018,1,,2,209.11,1,,2,423.45
5/17/2018 9:00,2018,May,2017-2018,1,,2,211.98,1,,2,422.53
5/17/2018 10:00,2018,May,2017-2018,1,,2,210.87,1,,2,423.09
5/17/2018 11:00,2018,May,2017-2018,1,,2,213.19,1,,2,422.52
5/17/2018 12:00,2018,May,2017-2018,1,,2,214.38,1,,2,422.94
5/17/2018 13:00,2018,May,2017-2018,1,,2,217.89,1,,2,422.51
5/17/2018 14:00,2018,May,2017-2018,1,,2,221.17,1,,2,424.29
5/17/2018 15:00,2018,May,2017-2018,1,,2,221.15,1,,2,422.81
5/17/2018 16:00,2018,May,2017-2018,1,,2,224.92,1,,2,422.78
5/17/2018 17:00,2018,May,2017-2018,1,,2,204.49,1,,2,422.56
5/17/2018 18:00,2018,May,2017-2018,1,,2,205.81,1,,2,423.13
5/17/2018 19:00,2018,May,2017-2018,1,,2,206.5,1,,2,424.09
5/17/2018 20:00,2018,May,2017-2018,1,,2,207.12,1,,2,424.46
5/17/2018 21:00,2018,May,2017-2018,1,,2,206.36,1,,2,423.79
5/17/2018 22:00,2018,May,2017-2018,1,,2,215.27,1,,2,426.09
5/17/2018 23:00,2018,May,2017-2018,1,,2,215.97,1,,2,425.31
5/18/2018 0:00,2018,May,2017-2018,1,,2,221.27,1,,2,426.52
5/18/2018 1:00,2018,May,2017-2018,1,,2,235.21,1,,2,431.21
5/18/2018 2:00,2018,May,2017-2018,1,,2,235.76,1,,2,437.07
5/18/2018 3:00,2018,May,2017-2018,1,,2,218.06,1,,2,439.48
5/18/2018 4:00,2018,May,2017-2018,1,,2,223.47,1,,2,440.11
5/18/2018 5:00,2018,May,2017-2018,1,,2,218.71,1,,2,439.16
5/18/2018 6:00,2018,May,2017-2018,1,,2,217.36,1,,2,426.86
5/18/2018 7:00,2018,May,2017-2018,1,,2,215.43,1,,2,426.25
5/18/2018 8:00,2018,May,2017-2018,1,,2,213.93,1,,2,425.21
5/18/2018 9:00,2018,May,2017-2018,1,,2,216.95,1,,2,425.59
5/18/2018 10:00,2018,May,2017-2018,1,,2,215.38,1,,2,425.36
5/18/2018 11:00,2018,May,2017-2018,1,,2,215.15,1,,2,422.12
5/18/2018 12:00,2018,May,2017-2018,1,,2,217.46,1,,2,421.24
5/18/2018 13:00,2018,May,2017-2018,1,,2,218.16,1,,2,421.21
5/18/2018 14:00,2018,May,2017-2018,1,,2,219.74,1,,2,421.75
5/18/2018 15:00,2018,May,2017-2018,1,,2,227.87,1,,2,422.23
5/18/2018 16:00,2018,May,2017-2018,1,,2,235.74,1,,2,422.15
5/18/2018 17:00,2018,May,2017-2018,1,,2,211.11,1,,2,422.24
5/18/2018 18:00,2018,May,2017-2018,1,,2,191.81,1,,2,421.09
5/18/2018 19:00,2018,May,2017-2018,1,,2,189.65,1,,2,422.78
5/18/2018 20:00,2018,May,2017-2018,1,,2,198,1,,2,423.01
5/18/2018 21:00,2018,May,2017-2018,1,,2,194.78,1,,2,423.98
5/18/2018 22:00,2018,May,2017-2018,1,,2,195.5,1,,2,424.98
5/18/2018 23:00,2018,May,2017-2018,1,,2,201.02,1,,2,425.73
5/19/2018 0:00,2018,May,2017-2018,1,,2,205.99,1,,2,428.21
5/19/2018 1:00,2018,May,2017-2018,1,,2,204.82,1,,2,431.95
5/19/2018 2:00,2018,May,2017-2018,1,,2,201.99,1,,2,433.46
5/19/2018 3:00,2018,May,2017-2018,1,,2,207.95,1,,2,427.73
5/19/2018 4:00,2018,May,2017-2018,1,,2,208.22,1,,2,428.19
5/19/2018 5:00,2018,May,2017-2018,1,,2,209.8,1,,2,431.95
5/19/2018 6:00,2018,May,2017-2018,1,,2,201.89,1,,2,430.61
5/19/2018 7:00,2018,May,2017-2018,1,,2,200.63,1,,2,425.17
5/19/2018 8:00,2018,May,2017-2018,1,,2,212.29,1,,2,424.8
5/19/2018 9:00,2018,May,2017-2018,1,,2,198.74,1,,2,427.34
5/19/2018 10:00,2018,May,2017-2018,1,,2,199.76,1,,2,425.52
5/19/2018 11:00,2018,May,2017-2018,1,,2,203.13,1,,2,424.32
5/19/2018 12:00,2018,May,2017-2018,1,,2,199.1,1,,2,422.46
5/19/2018 13:00,2018,May,2017-2018,1,,2,201.86,1,,2,422.87
5/19/2018 14:00,2018,May,2017-2018,1,,2,207.31,1,,2,422.42
5/19/2018 15:00,2018,May,2017-2018,1,,2,213.52,1,,2,423.55
5/19/2018 16:00,2018,May,2017-2018,1,,2,205.77,1,,2,422.05
5/19/2018 17:00,2018,May,2017-2018,1,,2,209.91,1,,2,422.27
5/19/2018 18:00,2018,May,2017-2018,1,,2,202.63,1,,2,421.28
5/19/2018 19:00,2018,May,2017-2018,1,,2,197.41,1,,2,422.89
5/19/2018 20:00,2018,May,2017-2018,1,,2,191.99,1,,2,423.47
5/19/2018 21:00,2018,May,2017-2018,1,,2,194.77,1,,2,423.99
5/19/2018 22:00,2018,May,2017-2018,1,,2,195.14,1,,2,426.37
5/19/2018 23:00,2018,May,2017-2018,1,,2,194.58,1,,2,424.42
5/20/2018 0:00,2018,May,2017-2018,1,,2,198.71,1,,2,422.44
5/20/2018 1:00,2018,May,2017-2018,1,,2,203.89,1,,2,423.07
5/20/2018 2:00,2018,May,2017-2018,1,,2,206.74,1,,2,424.53
5/20/2018 3:00,2018,May,2017-2018,1,,2,210.29,1,,2,424.86
5/20/2018 4:00,2018,May,2017-2018,1,,2,212.18,1,,2,425.25
5/20/2018 5:00,2018,May,2017-2018,1,,2,203.7,1,,2,426.74
5/20/2018 6:00,2018,May,2017-2018,1,,2,203.45,1,,2,426.5
5/20/2018 7:00,2018,May,2017-2018,1,,2,198.46,1,,2,426.01
5/20/2018 8:00,2018,May,2017-2018,1,,2,189.22,1,,2,425.77
5/20/2018 9:00,2018,May,2017-2018,1,,2,185.12,1,,2,425.02
5/20/2018 10:00,2018,May,2017-2018,1,,2,191.97,1,,2,424.49
5/20/2018 11:00,2018,May,2017-2018,1,,2,188.08,1,,2,423.45
5/20/2018 12:00,2018,May,2017-2018,1,,2,194.46,1,,2,424.16
5/20/2018 13:00,2018,May,2017-2018,1,,2,193.47,1,,2,424.32
5/20/2018 14:00,2018,May,2017-2018,1,,2,192.83,1,,2,423.15
5/20/2018 15:00,2018,May,2017-2018,1,,2,195.01,1,,2,424
5/20/2018 16:00,2018,May,2017-2018,1,,2,196.16,1,,2,421.58
5/20/2018 17:00,2018,May,2017-2018,1,,2,194.61,1,,2,419.9
5/20/2018 18:00,2018,May,2017-2018,1,,2,195.66,1,,2,425.69
5/20/2018 19:00,2018,May,2017-2018,1,,2,195.08,1,,2,423.43
5/20/2018 20:00,2018,May,2017-2018,1,,2,191.82,1,,2,424.37
5/20/2018 21:00,2018,May,2017-2018,1,,2,201.04,1,,2,433.33
5/20/2018 22:00,2018,May,2017-2018,1,,2,199.25,1,,2,434.55
5/20/2018 23:00,2018,May,2017-2018,1,,2,211.43,1,,2,438.15
5/21/2018 0:00,2018,May,2017-2018,1,,2,199.67,1,,2,439.78
5/21/2018 1:00,2018,May,2017-2018,1,,2,203.64,1,,2,439.94
5/21/2018 2:00,2018,May,2017-2018,1,,2,201.99,1,,2,439.85
5/21/2018 3:00,2018,May,2017-2018,1,,2,202.8,1,,2,441.82
5/21/2018 4:00,2018,May,2017-2018,1,,2,205.46,1,,2,446.65
5/21/2018 5:00,2018,May,2017-2018,1,,2,207.2,1,,2,445.29
5/21/2018 6:00,2018,May,2017-2018,1,,2,204.41,1,,2,435.51
5/21/2018 7:00,2018,May,2017-2018,1,,2,199.96,1,,2,430.53
5/21/2018 8:00,2018,May,2017-2018,1,,2,210.96,1,,2,429.67
5/21/2018 9:00,2018,May,2017-2018,1,,2,213.28,1,,2,425.16
5/21/2018 10:00,2018,May,2017-2018,1,,2,191.95,1,,2,422.83
5/21/2018 11:00,2018,May,2017-2018,1,,2,194.76,1,,2,423.16
5/21/2018 12:00,2018,May,2017-2018,1,,2,221.17,1,,2,421.73
5/21/2018 13:00,2018,May,2017-2018,1,,2,232.93,1,,2,418.57
5/21/2018 14:00,2018,May,2017-2018,1,,2,216.35,1,,2,421.24
5/21/2018 15:00,2018,May,2017-2018,1,,2,219.09,1,,2,421.57
5/21/2018 16:00,2018,May,2017-2018,1,,2,211.79,1,,2,421.29
5/21/2018 17:00,2018,May,2017-2018,1,,2,211.49,1,,2,420.2
5/21/2018 18:00,2018,May,2017-2018,1,,2,214.16,1,,2,422.62
5/21/2018 19:00,2018,May,2017-2018,1,,2,206.88,1,,2,424.11
5/21/2018 20:00,2018,May,2017-2018,1,,2,207.1,1,,2,424.85
5/21/2018 21:00,2018,May,2017-2018,1,,2,198.28,1,,2,426.13
5/21/2018 22:00,2018,May,2017-2018,1,,2,194.03,1,,2,425.91
5/21/2018 23:00,2018,May,2017-2018,1,,2,195.35,1,,2,425.64
5/22/2018 0:00,2018,May,2017-2018,1,,2,201.13,1,,2,429.43
5/22/2018 1:00,2018,May,2017-2018,1,,2,211.71,1,,2,433.85
5/22/2018 2:00,2018,May,2017-2018,1,,2,200.29,1,,2,433.61
5/22/2018 3:00,2018,May,2017-2018,1,,2,203.2,1,,2,436.03
5/22/2018 4:00,2018,May,2017-2018,1,,2,203.81,1,,2,428.39
5/22/2018 5:00,2018,May,2017-2018,1,,2,207.39,1,,2,441.93
5/22/2018 6:00,2018,May,2017-2018,1,,2,186.38,1,,2,449.67
5/22/2018 7:00,2018,May,2017-2018,1,,2,202.52,1,,2,427.91
5/22/2018 8:00,2018,May,2017-2018,1,,2,203.18,1,,2,429.89
5/22/2018 9:00,2018,May,2017-2018,1,,2,187.86,1,,2,428.61
5/22/2018 10:00,2018,May,2017-2018,1,,2,180.67,1,,2,428.39
5/22/2018 11:00,2018,May,2017-2018,1,,2,188.73,1,,2,426.41
5/22/2018 12:00,2018,May,2017-2018,1,,2,173.91,1,,2,425.28
5/22/2018 13:00,2018,May,2017-2018,1,,2,161.84,1,,2,424.04
5/22/2018 14:00,2018,May,2017-2018,1,,2,162.67,1,,2,423.73
5/22/2018 15:00,2018,May,2017-2018,1,,2,164.01,1,,2,421.36
5/22/2018 16:00,2018,May,2017-2018,1,,2,170.68,1,,2,424
5/22/2018 17:00,2018,May,2017-2018,1,,2,165.6,1,,2,422.68
5/22/2018 18:00,2018,May,2017-2018,1,,2,156.76,1,,2,421.5
5/22/2018 19:00,2018,May,2017-2018,1,,2,136.71,1,,2,422.25
5/22/2018 20:00,2018,May,2017-2018,1,,2,128.44,1,,2,432.98
5/22/2018 21:00,2018,May,2017-2018,1,,2,108.84,1,,2,434.37
5/22/2018 22:00,2018,May,2017-2018,1,,2,109.04,1,,2,434.4
5/22/2018 23:00,2018,May,2017-2018,1,,2,121.46,1,,2,438.78
5/23/2018 0:00,2018,May,2017-2018,1,,2,124.76,1,,2,444.74
5/23/2018 1:00,2018,May,2017-2018,1,,2,142.42,1,,2,450.09
5/23/2018 2:00,2018,May,2017-2018,1,,2,150.68,1,,2,443.22
5/23/2018 3:00,2018,May,2017-2018,1,,2,113.24,1,,2,427.6
5/23/2018 4:00,2018,May,2017-2018,1,,2,77.39,1,,2,434.91
5/23/2018 5:00,2018,May,2017-2018,1,,2,79.04,1,,2,430.86
5/23/2018 6:00,2018,May,2017-2018,1,,2,82.78,1,,2,430.46
5/23/2018 7:00,2018,May,2017-2018,1,,2,81.55,1,,2,429.18
5/23/2018 8:00,2018,May,2017-2018,1,,2,84.17,1,,2,425.07
5/23/2018 9:00,2018,May,2017-2018,1,,2,93.06,1,,2,424.48
5/23/2018 10:00,2018,May,2017-2018,1,,2,99.96,1,,2,421.91
5/23/2018 11:00,2018,May,2017-2018,1,,2,95.16,1,,2,422.24
5/23/2018 12:00,2018,May,2017-2018,1,,2,100.4,1,,2,422.29
5/23/2018 13:00,2018,May,2017-2018,1,,2,95.3,1,,2,422.55
5/23/2018 14:00,2018,May,2017-2018,1,,2,127.56,1,,2,423.04
5/23/2018 15:00,2018,May,2017-2018,1,,2,133.44,1,,2,422.3
5/23/2018 16:00,2018,May,2017-2018,1,,2,135.1,1,,2,422.78
5/23/2018 17:00,2018,May,2017-2018,1,,2,131.5,1,,2,422.03
5/23/2018 18:00,2018,May,2017-2018,1,,2,124.75,1,,2,423.27
5/23/2018 19:00,2018,May,2017-2018,1,,2,122.81,1,,2,423.52
5/23/2018 20:00,2018,May,2017-2018,1,,2,114.53,1,,2,423.83
5/23/2018 21:00,2018,May,2017-2018,1,,2,112.65,1,,2,424.59
5/23/2018 22:00,2018,May,2017-2018,1,,2,113.66,1,,2,425.22
5/23/2018 23:00,2018,May,2017-2018,1,,2,115.11,1,,2,425.69
5/24/2018 0:00,2018,May,2017-2018,1,,2,116.36,1,,2,426.1
5/24/2018 1:00,2018,May,2017-2018,1,,2,112.47,1,,2,427.01
5/24/2018 2:00,2018,May,2017-2018,1,,2,116.87,1,,2,425.71
5/24/2018 3:00,2018,May,2017-2018,1,,2,113.77,1,,2,423.94
5/24/2018 4:00,2018,May,2017-2018,1,,2,110.94,1,,2,429.76
5/24/2018 5:00,2018,May,2017-2018,1,,2,108.22,1,,2,427.7
5/24/2018 6:00,2018,May,2017-2018,1,,2,114.2,1,,2,423.21
5/24/2018 7:00,2018,May,2017-2018,1,,2,115.86,1,,2,424.52
5/24/2018 8:00,2018,May,2017-2018,1,,2,110.22,1,,2,423.14
5/24/2018 9:00,2018,May,2017-2018,1,,2,99.55,1,,2,423.6
5/24/2018 10:00,2018,May,2017-2018,1,,2,99.91,1,,2,422.84
5/24/2018 11:00,2018,May,2017-2018,1,,2,104.96,1,,2,422.54
5/24/2018 12:00,2018,May,2017-2018,1,,2,115.64,1,,2,422.57
5/24/2018 13:00,2018,May,2017-2018,1,,2,104.61,1,,2,422.65
5/24/2018 14:00,2018,May,2017-2018,1,,2,99.14,1,,2,423.08
5/24/2018 15:00,2018,May,2017-2018,1,,2,105.79,1,,2,422.48
5/24/2018 16:00,2018,May,2017-2018,1,,2,117.46,1,,2,422.92
5/24/2018 17:00,2018,May,2017-2018,1,,2,120.86,1,,2,423.14
5/24/2018 18:00,2018,May,2017-2018,1,,2,129.12,1,,2,423.7
5/24/2018 19:00,2018,May,2017-2018,1,,2,130.93,1,,2,423.46
5/24/2018 20:00,2018,May,2017-2018,1,,2,122.63,1,,2,424.93
5/24/2018 21:00,2018,May,2017-2018,1,,2,125.56,1,,2,424.79
5/24/2018 22:00,2018,May,2017-2018,1,,2,123.34,1,,2,432.15
5/24/2018 23:00,2018,May,2017-2018,1,,2,122.02,1,,2,433.12
5/25/2018 0:00,2018,May,2017-2018,1,,2,114.54,1,,2,435.15
5/25/2018 1:00,2018,May,2017-2018,1,,2,108.44,1,,2,436.86
5/25/2018 2:00,2018,May,2017-2018,1,,2,120.02,1,,2,435.73
5/25/2018 3:00,2018,May,2017-2018,1,,2,120.35,1,,2,436.33
5/25/2018 4:00,2018,May,2017-2018,1,,2,118.93,1,,2,436.3
5/25/2018 5:00,2018,May,2017-2018,1,,2,122.13,1,,2,436.27
5/25/2018 6:00,2018,May,2017-2018,1,,2,121.17,1,,2,432.47
5/25/2018 7:00,2018,May,2017-2018,1,,2,149.45,1,,2,425.18
5/25/2018 8:00,2018,May,2017-2018,1,,2,145.73,1,,2,424.31
5/25/2018 9:00,2018,May,2017-2018,1,,2,135.56,1,,2,425.01
5/25/2018 10:00,2018,May,2017-2018,1,,2,137.49,1,,2,424.55
5/25/2018 11:00,2018,May,2017-2018,1,,2,134.36,1,,2,423.34
5/25/2018 12:00,2018,May,2017-2018,1,,2,128.29,1,,2,422.84
5/25/2018 13:00,2018,May,2017-2018,1,,2,133.32,1,,2,422.95
5/25/2018 14:00,2018,May,2017-2018,1,,2,143.25,1,,2,423.03
5/25/2018 15:00,2018,May,2017-2018,1,,2,144.27,1,,2,420.56
5/25/2018 16:00,2018,May,2017-2018,1,,2,166.79,1,,2,422.26
5/25/2018 17:00,2018,May,2017-2018,1,,2,207.27,1,,2,423.72
5/25/2018 18:00,2018,May,2017-2018,1,,2,190.66,1,,2,423.54
5/25/2018 19:00,2018,May,2017-2018,1,,2,183.14,1,,2,422.96
5/25/2018 20:00,2018,May,2017-2018,1,,2,138.71,1,,2,424.64
5/25/2018 21:00,2018,May,2017-2018,1,,2,152.19,1,,2,428.51
5/25/2018 22:00,2018,May,2017-2018,1,,2,147.09,1,,2,428.37
5/25/2018 23:00,2018,May,2017-2018,1,,2,142.72,1,,2,431.6
5/26/2018 0:00,2018,May,2017-2018,1,,2,145.67,1,,2,442.02
5/26/2018 1:00,2018,May,2017-2018,1,,2,151.79,1,,2,440.8
5/26/2018 2:00,2018,May,2017-2018,1,,2,144.09,1,,2,439.55
5/26/2018 3:00,2018,May,2017-2018,1,,2,152.17,1,,2,437.12
5/26/2018 4:00,2018,May,2017-2018,1,,2,157.52,1,,2,435.09
5/26/2018 5:00,2018,May,2017-2018,1,,2,159.32,1,,2,427.3
5/26/2018 6:00,2018,May,2017-2018,1,,2,159.43,1,,2,426.71
5/26/2018 7:00,2018,May,2017-2018,1,,2,193.05,1,,2,425.69
5/26/2018 8:00,2018,May,2017-2018,1,,2,190.66,1,,2,424.97
5/26/2018 9:00,2018,May,2017-2018,1,,2,208.17,1,,2,424.64
5/26/2018 10:00,2018,May,2017-2018,1,,2,160.07,1,,2,425.32
5/26/2018 11:00,2018,May,2017-2018,1,,2,210.07,1,,2,425.94
5/26/2018 12:00,2018,May,2017-2018,1,,2,189.39,1,,2,423.82
5/26/2018 13:00,2018,May,2017-2018,1,,2,181.37,1,,2,424.83
5/26/2018 14:00,2018,May,2017-2018,1,,2,189.64,1,,2,425.84
5/26/2018 15:00,2018,May,2017-2018,1,,2,193.28,1,,2,422.71
5/26/2018 16:00,2018,May,2017-2018,1,,2,203.58,1,,2,422.36
5/26/2018 17:00,2018,May,2017-2018,1,,2,207.42,1,,2,422.33
5/26/2018 18:00,2018,May,2017-2018,1,,2,214.97,1,,2,422.15
5/26/2018 19:00,2018,May,2017-2018,1,,2,267.3,1,,2,421.66
5/26/2018 20:00,2018,May,2017-2018,1,,2,306.69,1,,2,422.68
5/26/2018 21:00,2018,May,2017-2018,1,,2,314.41,1,,2,422.75
5/26/2018 22:00,2018,May,2017-2018,1,,2,331.89,1,,2,423.02
5/26/2018 23:00,2018,May,2017-2018,1,,2,338.4,1,,2,422.43
5/27/2018 0:00,2018,May,2017-2018,1,,2,329.77,1,,2,422.7
5/27/2018 1:00,2018,May,2017-2018,1,,2,346.78,1,,2,422.18
5/27/2018 2:00,2018,May,2017-2018,1,,2,340.22,1,,2,423.37
5/27/2018 3:00,2018,May,2017-2018,1,,2,331.13,1,,2,423.15
5/27/2018 4:00,2018,May,2017-2018,1,,2,328.81,1,,2,423.91
5/27/2018 5:00,2018,May,2017-2018,1,,2,334.08,1,,2,425.34
5/27/2018 6:00,2018,May,2017-2018,1,,2,338.4,1,,2,424.52
5/27/2018 7:00,2018,May,2017-2018,1,,2,364.56,1,,2,425.74
5/27/2018 8:00,2018,May,2017-2018,1,,2,367.21,1,,2,425.78
5/27/2018 9:00,2018,May,2017-2018,1,,2,355.18,1,,2,425.4
5/27/2018 10:00,2018,May,2017-2018,1,,2,345.53,1,,2,424.88
5/27/2018 11:00,2018,May,2017-2018,1,,2,327.67,1,,2,423.68
5/27/2018 12:00,2018,May,2017-2018,1,,2,314.45,1,,2,422.55
5/27/2018 13:00,2018,May,2017-2018,1,,2,331.99,1,,2,422.69
5/27/2018 14:00,2018,May,2017-2018,1,,2,291.67,1,,2,422.07
5/27/2018 15:00,2018,May,2017-2018,1,,2,291.63,1,,2,422.14
5/27/2018 16:00,2018,May,2017-2018,1,,2,288.82,1,,2,422.97
5/27/2018 17:00,2018,May,2017-2018,1,,2,282.78,1,,2,423.15
5/27/2018 18:00,2018,May,2017-2018,1,,2,277.87,1,,2,422.28
5/27/2018 19:00,2018,May,2017-2018,1,,2,321.91,1,,2,422.84
5/27/2018 20:00,2018,May,2017-2018,1,,2,286.05,1,,2,423.98
5/27/2018 21:00,2018,May,2017-2018,1,,2,285.52,1,,2,424.43
5/27/2018 22:00,2018,May,2017-2018,1,,2,279.35,1,,2,423.94
5/27/2018 23:00,2018,May,2017-2018,1,,2,278.89,1,,2,424.96
5/28/2018 0:00,2018,May,2017-2018,1,,2,268.13,1,,2,422.65
5/28/2018 1:00,2018,May,2017-2018,1,,2,269.59,1,,2,426.31
5/28/2018 2:00,2018,May,2017-2018,1,,2,276.24,1,,2,430.07
5/28/2018 3:00,2018,May,2017-2018,1,,2,292.7,1,,2,433.66
5/28/2018 4:00,2018,May,2017-2018,1,,2,298.3,1,,2,434.73
5/28/2018 5:00,2018,May,2017-2018,1,,2,300.66,1,,2,436.05
5/28/2018 6:00,2018,May,2017-2018,1,,2,277.16,1,,2,429.71
5/28/2018 7:00,2018,May,2017-2018,1,,2,299.79,1,,2,427.69
5/28/2018 8:00,2018,May,2017-2018,1,,2,301.86,1,,2,425.8
5/28/2018 9:00,2018,May,2017-2018,1,,2,275.07,1,,2,424.69
5/28/2018 10:00,2018,May,2017-2018,1,,2,285.51,1,,2,425.17
5/28/2018 11:00,2018,May,2017-2018,1,,2,277.92,1,,2,424.92
5/28/2018 12:00,2018,May,2017-2018,1,,2,278.71,1,,2,424.77
5/28/2018 13:00,2018,May,2017-2018,1,,2,277.25,1,,2,424.62
5/28/2018 14:00,2018,May,2017-2018,1,,2,291.07,1,,2,427.03
5/28/2018 15:00,2018,May,2017-2018,1,,2,241.95,1,,2,424.22
5/28/2018 16:00,2018,May,2017-2018,1,,2,294.91,1,,2,425.19
5/28/2018 17:00,2018,May,2017-2018,1,,2,296.06,1,,2,424.14
5/28/2018 18:00,2018,May,2017-2018,1,,2,291.66,1,,2,424.91
5/28/2018 19:00,2018,May,2017-2018,1,,2,283.04,1,,2,425.29
5/28/2018 20:00,2018,May,2017-2018,1,,2,282.72,1,,2,426.3
5/28/2018 21:00,2018,May,2017-2018,1,,2,276.59,1,,2,427.23
5/28/2018 22:00,2018,May,2017-2018,1,,2,287.62,1,,2,433.34
